prompt_hash,geo_level,primary_market,submarket,market,property_type,broker_role,prompt,citation_count,model
ae71455139644c5054d6fb41295cf9165b0530a88ec7b288dec2a84b207d0642,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who leases Class A warehouse facilities in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
c83172d6b7919b784c61f6a1323aa2d5ec7cf0733a88c7fb89d8f260f6fd0d1c,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who helps contractors find industrial space in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
a5e9e753c63e5f60b9ea864179db970cf9f7a7959d5baa96b5e2831f8efea93e,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
1e7b51dde0290ab84c58d774d4d24cae27f8bdc2342dd773a02d4a82d0266dab,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who specializes in small-bay industrial space in the Northeast Columbia submarket of Columbia, South Carolina?",8,gpt-4.1-web
1415c785673e61af08162bed7049f278763eb6f084c21580dc795e98852ec537,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who leases warehouse space over 200,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",3,gpt-4.1-web
107ae4862932a9e1d7c0b7cbfd1cadeedc763d4826665e48801dec3bb8eba795,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in the Northeast Columbia submarket of Columbia, South Carolina",3,gpt-4.1-web
5409ba91848af5295212b0b340a6d3de22d81dc43d198eb00122a87783298af7,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who leases warehouse space under 50,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",3,gpt-4.1-web
9a934138fcb3cbf02fb706b1bdd958c9f319cc6430e0abdf856fb7afc3dea33d,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
d829c557bab421843073e105a483618f81f85ed6537a870226c5d7c65af7f57a,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in the Northeast Columbia submarket of Columbia, South Carolina?",2,gpt-4.1-web
e033f4dfe81a0242854e9919394d7b7c3df89495f20acb8d48aae3094e33327c,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who sells Class A apartment buildings in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
63fcc8046042920242f3ceb7d81d18d665346cc31f6b8c31b814f2068878cc90,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who sells apartment buildings under 50 units in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
a5ae33c9d57e14c464b83778709e5125e3bef539c1c2d18558b8aef29ce681cf,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
dc5f300f6f1d16d8918d9c983518eb9c94ff6071c16adf50c8ce64b68b025aab,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who sells apartment buildings between 50 and 200 units in the Northeast Columbia submarket of Columbia, South Carolina?",3,gpt-4.1-web
3985e5d09dffdda20ede36757fa7604045b93a6c627d073ee5eb5172fd19ef97,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Top broker for 5–50 unit multifamily properties in the Northeast Columbia submarket of Columbia, South Carolina",5,gpt-4.1-web
2fd61c3d4eae02e3fcdda6ba8ee00eb19f6919106d542d8e0578eb46adb4b5cb,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who specializes in value-add apartment investments in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
d2b9ba532232cb08adb7c00ced4831b9eeed7d234f92f4409b4c3aeb83f9353e,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in the Northeast Columbia submarket of Columbia, South Carolina",6,gpt-4.1-web
fe87dcce9823e039cb758cccb9b93fe53e0deefd7447da3f619b0afa4b8bcb5e,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who handles workforce housing transactions in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
5ce06250ab0ab2cb9a1dfce1aa43d63aab888f35f5552c85ee6d1602fb08ea80,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",multifamily,sales,"Who brokers distressed multifamily assets in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
5a54b5d6e1fff073f7ad749ddc4968f816f5f1e9c71e1ad90c51af86c98eca91,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who handles boutique office investment sales in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
c1b6a31febdd416879162522e572675d47c6f2025c99835e94ef5c2f66ba679a,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who specializes in small office buildings for sale in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
f8d60d83d57ef65ac7bdb1ceda7004d3634d4f199a8579f636ae59763a8ccd80,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who dominates institutional office investment sales in the Northeast Columbia submarket of Columbia, South Carolina?",3,gpt-4.1-web
d21f504deb3556df593053d0879a6e0f941a3f01f5b4214e0e59e25c6a113a72,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Top broker for trophy office asset sales in the Northeast Columbia submarket of Columbia, South Carolina",6,gpt-4.1-web
592ef1610a862ddf60553cc88bc9d45af36307bfbe02a79d926828c1a76bdd3a,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who brokers office towers over 200,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
9deeeeb3580d973ea7dba5ea83e299485d5e4cbeda2f7471aba599a3f2e00fbb,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who specializes in selling Class A office buildings in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
ada41e4a49e77b69a36e4b0b974d59046447bd90f5d5b09a45c396914a174cd7,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who handles office repositioning deals in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
3b73a7ddd0bd903423f0c27624a7b792c9a902c1bbac5c6bc32b5ac109374e60,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,sales,"Who specializes in value-add office properties in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
a417c8dfa797b33f2016af2b5512650c412fbf38c85b9cc6a91325d795217ff2,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who handles boutique office leasing in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
dbd3934bef1ea290e1324e3bfcfea0468734884346858d6ef389bc1ab7b97ba0,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who works with local businesses on office space in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
09c82a9af842b473a807fa63371d8549828f61c6fb2720212127698ffc3327bf,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who leases office suites under 10,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",8,gpt-4.1-web
ec67675459569ff0df4113138acc440245dd467ea2cdfc648ed931a443cc1854,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who specializes in leasing Class A office space in the Northeast Columbia submarket of Columbia, South Carolina?",8,gpt-4.1-web
72617ba78bbd8ad4dc95d0273371c0c2bcadb0848c91083ce22271c0bd8a2747,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who leases office space over 50,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
972116efc6d35b6ddb2a4f0a66b91648583ac3c8fdea17d145042e250df38e70,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who dominates premium office leasing in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
efc98ffbd68eb4519033cb759a06b3a5801aa83387607d4ef9c7120f6896a88f,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Top broker for trophy office leasing in the Northeast Columbia submarket of Columbia, South Carolina",6,gpt-4.1-web
af6d3ddef0b047f3da93c41736083632c5ed603720e08432a8fad089eed3f064,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who leases office space between 10,000 and 50,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",2,gpt-4.1-web
b3ee7f25d1564f1a1baccedc15920808814f4a28619fbbcd645a943212b5b1ef,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who helps law firms lease office space in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
c9acde539d0e2b23ae3625e765cb74c7117f33b8fd1bb68b78e5d5c961a17ae0,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who helps medical tenants find office space in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
14d1b86b2d35e80433dfa38be047209343766c363784eca22fe7f7023d9bd3ab,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",office,leasing,"Who specializes in leasing office space to startups in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
67666a4168bd91b8a8df4b011c2dd201a933fb6a501f754234012a02011b3bf3,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,sales,"Who specializes in small retail buildings for sale in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
bf54e5ff2b2487e084aabe02f86b878ecb7798ab0dcf916228bfddc134c70946,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,sales,"Who brokers mom-and-pop retail properties in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
d751b6399163010d56c87bbfef7e4e2729c4c55dc8d7ea62665ff2d28347dd4f,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,sales,"Who handles off-market neighborhood retail sales in the Northeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
42ac570236fa102e851f1a44803a4c5e7d9471999fa80017ea7c42c59088b5b8,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,sales,"Top broker for trophy retail property sales in the Northeast Columbia submarket of Columbia, South Carolina",4,gpt-4.1-web
f7d8ded5ae2ce143c6f3756df5e0f9ba5b4a7ec1486976297d9b5305a61b521a,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,leasing,"Who dominates small-shop retail leasing in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
6dcafe22e16e806400274d1a98f6b4b298f1584f6007b4afcffcd6a8ff682747,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,leasing,"Who handles urban street retail leasing in the Northeast Columbia submarket of Columbia, South Carolina?",3,gpt-4.1-web
1c561487ef1c53b6d0f9a00a7840e6e17627676e51aba5fcaace497b4622a0d1,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,leasing,"Who leases small-shop retail under 5,000 SF in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
85f22473bf15087d9a1b43f0f01a311ff4301550c7f916384659cda46f068dd3,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,leasing,"Who leases retail space to national brands in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
5827c796fa48c233435be0ba54d75c0d23632ffd5102536551c4f7c3c7e2c100,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",retail,leasing,"Who helps franchise operators find retail locations in the Northeast Columbia submarket of Columbia, South Carolina?",7,gpt-4.1-web
d4fe85315efbf50c24d520d6ab359e69f1ca141b511d29f214c4ee1bbcb07d96,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",land,sales,"Who specializes in small development sites in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
e8e1f4d88a6e35a84b5c2e33664861741ab292436ffa4135d28deb18d26ed5ff,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",land,sales,"Who sells entitled development land in the Northeast Columbia submarket of Columbia, South Carolina?",4,gpt-4.1-web
ff640f28a1b3ab777f0b9717c96bdf5d9f9a0c1a7ccfaf948ff012697f6e4855,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",land,sales,"Who helps local developers find land in the Northeast Columbia submarket of Columbia, South Carolina?",8,gpt-4.1-web
7671975474b0f041532fcc806572e454b80baae114a28f0716f1a15dc5d76bd4,submarket,"Columbia, South Carolina",Southeast Columbia,"Southeast Columbia | Columbia, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in the Southeast Columbia submarket of Columbia, South Carolina",4,gpt-4.1-web
a69e5bab59eae88ed80f13c2c3fd22adab2bcda353efe64ef5e5797a76a2310a,submarket,"Columbia, South Carolina",Southeast Columbia,"Southeast Columbia | Columbia, South Carolina",industrial,sales,"Who brokers light manufacturing properties in the Southeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
24d08dd7c768c86e063a541a9179711036b81397400f76e35115ffc37830a19a,submarket,"Columbia, South Carolina",Southeast Columbia,"Southeast Columbia | Columbia, South Carolina",industrial,sales,"Who is known for off-market small industrial deals in the Southeast Columbia submarket of Columbia, South Carolina?",5,gpt-4.1-web
78c3b5d4237d9018a39c5f77dce9614dc022a06609e998c674d149fec3df1f8d,submarket,"Columbia, South Carolina",Northeast Columbia,"Northeast Columbia | Columbia, South Carolina",land,sales,"Who brokers assemblage land deals in the Northeast Columbia submarket of Columbia, South Carolina?",6,gpt-4.1-web
ccc2b4174088e648d1ecc0715efba31ab9f68f4c7beb524fe1ac1e28dd87e04a,submarket,"Columbia, South Carolina",Southeast Columbia,"Southeast Columbia | Columbia, South Carolina",industrial,sales,"Who sells Class A industrial buildings in the Southeast Columbia submarket of Columbia, South Carolina?",9,gpt-4.1-web
